l2523,u314,SURVIVED
l2550,u314,SURVIVED
l3123,u314,SURVIVED
l3423,u314,SURVIVED
u1351,u314,SURVIVED
l958,u314,SURVIVED
l2728,u314,SURVIVED
l658,u314,SURVIVED
l3383,u314,SURVIVED
l2839,u314,SURVIVED
u395,u314,SURVIVED
u949,u314,SURVIVED
l3913,u314,SURVIVED
l2585,u314,SURVIVED
u1587,u314,SURVIVED
u644,u314,SURVIVED
l3632,u314,SURVIVED
l413,u314,SURVIVED
l681,u314,SURVIVED
u792,u314,SURVIVED
u505,u314,SURVIVED
l2285,u314,SURVIVED
l787,u314,SURVIVED
u1748,u314,SURVIVED
u1195,u314,SURVIVED
l3410,u314,SURVIVED
u1508,u314,SURVIVED
l1238,u314,SURVIVED
l2599,u314,SURVIVED
l2515,u314,SURVIVED
l3931,u314,SURVIVED
u860,u314,SURVIVED
l2561,u314,SURVIVED
l3923,u314,SURVIVED
l339,u314,SURVIVED
l3508,u314,SURVIVED
u1597,u314,SURVIVED
l788,u314,SURVIVED
l2738,u314,SURVIVED
l404,u314,SURVIVED
l3862,u314,SURVIVED
l2229,u314,SURVIVED
l3859,u314,SURVIVED
l3175,u314,SURVIVED
l2063,u314,SURVIVED
u487,u314,SURVIVED
l1006,u314,SURVIVED
l879,u314,SURVIVED
l2747,u314,SURVIVED
l726,u314,SURVIVED
l1179,u314,SURVIVED
u404,u314,SURVIVED
l939,u314,SURVIVED
l496,u314,SURVIVED
u773,u314,SURVIVED
l2261,u314,SURVIVED
l2576,u314,SURVIVED
u643,u314,SURVIVED
l345,u314,SURVIVED
u561,u314,SURVIVED
l1629,u314,SURVIVED
l2205,u314,SURVIVED
u567,u314,SURVIVED
l2289,u314,SURVIVED
u867,u314,SURVIVED
l719,u314,SURVIVED
u498,u314,SURVIVED
l933,u314,SURVIVED
l541,u314,SURVIVED
l841,u314,SURVIVED
l2367,u314,SURVIVED
l1539,u314,SURVIVED
l2598,u314,SURVIVED
l400,u314,SURVIVED
u553,u314,SURVIVED
u1650,u314,SURVIVED
l869,u314,SURVIVED
l3498,u314,SURVIVED
u1655,u314,SURVIVED
l784,u314,SURVIVED
u579,u314,SURVIVED
l1237,u314,SURVIVED
l3114,u314,SURVIVED
l3119,u314,SURVIVED
l2519,u314,SURVIVED
l3488,u314,SURVIVED
l336,u314,SURVIVED
l3104,u314,SURVIVED
l3991,u314,SURVIVED
l691,u314,SURVIVED
l3866,u314,SURVIVED
l2133,u314,SURVIVED
l3184,u314,SURVIVED
u647,u314,SURVIVED
l1685,u314,SURVIVED
l935,u314,SURVIVED
l2287,u314,SURVIVED
l2369,u314,SURVIVED
l621,u314,SURVIVED
l2216,u314,SURVIVED
l348,u314,SURVIVED
u564,u314,SURVIVED
l3554,u314,SURVIVED
l3267,u314,SURVIVED
l3170,u314,SURVIVED
l2734,u314,SURVIVED
l1535,u314,SURVIVED
l3101,u314,SURVIVED
l2517,u314,SURVIVED
l3472,u314,SURVIVED
u1201,u314,SURVIVED
l335,u314,SURVIVED
u633,u314,SURVIVED
l2054,u314,SURVIVED
l416,u314,SURVIVED
l3620,u314,SURVIVED
u859,u315,KILLED
u1497,u315,KILLED
u1746,u315,KILLED
u1529,u315,KILLED
u342,u315,KILLED
u1505,u315,KILLED
u711,u315,KILLED
u1316,u315,KILLED
l1211,u315,KILLED
u1620,u315,KILLED
l3972,u315,KILLED
l3966,u315,KILLED
u725,u315,KILLED
u710,u315,KILLED
u657,u315,KILLED
u1562,u315,KILLED
u1520,u315,KILLED
u1618,u315,KILLED
u733,u315,KILLED
u368,u315,KILLED
u737,u315,KILLED
u1551,u315,KILLED
u954,u315,KILLED
u1440,u315,KILLED
u953,u315,KILLED
u1540,u315,KILLED
u722,u315,KILLED
u1578,u315,KILLED
u1171,u315,KILLED
u857,u315,KILLED
u1573,u315,KILLED
l980,u315,KILLED
u556,u315,KILLED
u921,u315,KILLED
u1683,u315,KILLED
u1512,u315,KILLED
u1596,u315,KILLED
l2118,u315,KILLED
l2119,u315,KILLED
u1657,u315,KILLED
l2664,u315,KILLED
u343,u315,KILLED
u1583,u315,KILLED
u1519,u315,KILLED
u1640,u315,KILLED
u1491,u315,KILLED
l3978,u315,KILLED
u1571,u315,KILLED
u1572,u315,KILLED
u1666,u315,KILLED
u1585,u315,KILLED
l3485,u315,KILLED
l3961,u315,KILLED
u1610,u315,KILLED
u1652,u315,KILLED
l1453,u315,KILLED
u1586,u315,KILLED
l3008,u315,KILLED
u1109,u315,SURVIVED
l979,u315,SURVIVED
l3967,u315,SURVIVED
l3971,u315,SURVIVED
l568,u315,SURVIVED
l3487,u315,SURVIVED
l896,u315,SURVIVED
u739,u315,SURVIVED
u1750,u315,SURVIVED
l3958,u315,SURVIVED
u641,u315,SURVIVED
u1081,u315,SURVIVED
l3943,u315,SURVIVED
l909,u315,SURVIVED
l2116,u315,SURVIVED
l2666,u315,SURVIVED
l1512,u315,SURVIVED
l3306,u315,SURVIVED
u693,u315,SURVIVED
l886,u315,SURVIVED
l462,u315,SURVIVED
l559,u315,SURVIVED
l1974,u315,SURVIVED
l2236,u315,SURVIVED
u1276,u315,SURVIVED
l3310,u315,SURVIVED
l2965,u315,SURVIVED
u1091,u315,SURVIVED
l3302,u315,SURVIVED
u1658,u315,SURVIVED
u1119,u315,SURVIVED
u1534,u315,SURVIVED
l461,u315,SURVIVED
u1320,u315,SURVIVED
l3496,u315,SURVIVED
l3639,u315,SURVIVED
u964,u315,SURVIVED
l2240,u315,SURVIVED
u1703,u315,SURVIVED
u467,u315,SURVIVED
u1103,u315,SURVIVED
u1117,u315,SURVIVED
u1685,u315,SURVIVED
u1112,u315,SURVIVED
u640,u315,SURVIVED
l2662,u315,SURVIVED
u1223,u315,SURVIVED
u940,u315,SURVIVED
u1207,u315,SURVIVED
u705,u315,SURVIVED
u707,u315,SURVIVED
l1952,u315,SURVIVED
u1071,u315,SURVIVED
u1100,u315,SURVIVED
u1426,u315,SURVIVED
l3981,u315,SURVIVED
l3503,u315,SURVIVED
l573,u315,SURVIVED
u1332,u315,SURVIVED
u1115,u315,SURVIVED
l2113,u315,SURVIVED
u369,u315,SURVIVED
l2347,u315,SURVIVED
l1214,u315,SURVIVED
l2142,u315,SURVIVED
u354,u315,SURVIVED
u669,u315,SURVIVED
u1674,u315,SURVIVED
l519,u315,SURVIVED
l3014,u315,SURVIVED
l2234,u315,SURVIVED
l2239,u315,SURVIVED
u1314,u315,SURVIVED
u1120,u315,SURVIVED
l3955,u315,SURVIVED
l3009,u315,SURVIVED
u1098,u315,SURVIVED
u925,u315,SURVIVED
l3979,u315,SURVIVED
l3974,u315,SURVIVED
l551,u315,SURVIVED
l981,u315,SURVIVED
u1111,u315,SURVIVED
u755,u315,SURVIVED
l3480,u315,SURVIVED
l1440,u315,SURVIVED
l2779,u315,SURVIVED
u1185,u315,SURVIVED
l3627,u315,SURVIVED
l561,u315,SURVIVED
l557,u315,SURVIVED
l3973,u315,SURVIVED
l565,u315,SURVIVED
u1526,u315,SURVIVED
u560,u315,SURVIVED
u621,u315,SURVIVED
l2677,u315,SURVIVED
l3023,u315,SURVIVED
u745,u315,SURVIVED
u1110,u315,SURVIVED
u445,u315,SURVIVED
l1948,u315,SURVIVED
u1102,u315,SURVIVED
l1463,u315,SURVIVED
l2447,u315,SURVIVED
l2663,u315,SURVIVED
l2233,u315,SURVIVED
u1099,u315,SURVIVED
l3018,u315,SURVIVED
l3318,u315,SURVIVED
l460,u315,SURVIVED
u1084,u315,SURVIVED
l2446,u315,SURVIVED
l2247,u315,SURVIVED
l1209,u315,SURVIVED
l2667,u315,SURVIVED
l3947,u315,SURVIVED
u636,u315,SURVIVED
u1692,u315,SURVIVED
l3892,u315,SURVIVED
l1222,u315,SURVIVED
u1256,u315,SURVIVED
l1456,u315,SURVIVED
u1105,u315,SURVIVED
u1697,u315,SURVIVED
u1736,u315,SURVIVED
l894,u315,SURVIVED
l2969,u315,SURVIVED
u1324,u315,SURVIVED
u347,u315,SURVIVED
l2162,u315,SURVIVED
u1542,u315,SURVIVED
l459,u315,SURVIVED
u783,u315,SURVIVED
u1667,u315,SURVIVED
u1760,u315,SURVIVED
l2121,u315,SURVIVED
u522,u315,SURVIVED
l1001,u315,SURVIVED
u1354,u315,SURVIVED
u1654,u315,SURVIVED
l3007,u315,SURVIVED
u1108,u315,SURVIVED
u606,u315,SURVIVED
l2777,u315,SURVIVED
l553,u315,SURVIVED
l2790,u315,SURVIVED
u1408,u315,SURVIVED
u1502,u315,SURVIVED
u1720,u315,SURVIVED
u374,u315,SURVIVED
l3962,u315,SURVIVED
l3020,u315,SURVIVED
u859,u316,KILLED
u1497,u316,KILLED
u1746,u316,KILLED
u1529,u316,KILLED
u342,u316,KILLED
u1505,u316,KILLED
u711,u316,KILLED
u1316,u316,KILLED
l1211,u316,KILLED
u1620,u316,KILLED
l3972,u316,KILLED
l3966,u316,KILLED
u725,u316,KILLED
u710,u316,KILLED
u657,u316,KILLED
u1562,u316,KILLED
u1520,u316,KILLED
u1618,u316,KILLED
u733,u316,KILLED
u368,u316,KILLED
u737,u316,KILLED
u1551,u316,KILLED
u954,u316,KILLED
u1440,u316,KILLED
u953,u316,KILLED
u1540,u316,KILLED
