ID,User_ID,Game_ID,Points,Role,Active
5841,3,1196,0,ATTACKER,1
5842,4,1196,0,DEFENDER,1
5843,100,1196,0,OBSERVER,1
5844,5,1196,0,ATTACKER,1
5845,6,1196,0,DEFENDER,1
5846,3,1197,0,ATTACKER,1
5847,4,1197,0,DEFENDER,1
5848,100,1197,0,OBSERVER,1
5849,5,1197,0,ATTACKER,1
5850,6,1197,0,DEFENDER,1
5851,3,1198,0,ATTACKER,1
5852,4,1198,0,DEFENDER,1
5853,100,1198,0,OBSERVER,1
5854,3,1199,0,ATTACKER,1
5855,4,1199,0,DEFENDER,1
5856,5,1198,0,ATTACKER,1
5857,100,1199,0,OBSERVER,1
5858,6,1198,0,DEFENDER,1
5859,5,1199,0,ATTACKER,1
5860,6,1199,0,DEFENDER,1
5861,3,1200,0,ATTACKER,1
5862,4,1200,0,DEFENDER,1
5863,100,1200,0,OBSERVER,1
5864,5,1200,0,ATTACKER,1
5865,6,1200,0,DEFENDER,1
5866,3,1201,0,ATTACKER,1
5867,4,1201,0,DEFENDER,1
5868,100,1201,0,OBSERVER,1
5869,5,1201,0,ATTACKER,1
5870,6,1201,0,DEFENDER,1
5871,3,1202,0,ATTACKER,1
5872,4,1202,0,DEFENDER,1
5873,100,1202,0,OBSERVER,1
5874,5,1202,0,ATTACKER,1
5875,6,1202,0,DEFENDER,1
5876,3,1203,0,ATTACKER,1
5877,4,1203,0,DEFENDER,1
5878,100,1203,0,OBSERVER,1
5879,5,1203,0,ATTACKER,1
5880,6,1203,0,DEFENDER,1
5881,3,1204,0,ATTACKER,1
5882,4,1204,0,DEFENDER,1
5883,100,1204,0,OBSERVER,1
5884,5,1204,0,ATTACKER,1
5885,6,1204,0,DEFENDER,1
5886,3,1205,0,ATTACKER,1
5887,4,1205,0,DEFENDER,1
5888,100,1205,0,OBSERVER,1
5889,5,1205,0,ATTACKER,1
5890,6,1205,0,DEFENDER,1
5891,3,1206,0,ATTACKER,1
5892,4,1206,0,DEFENDER,1
5893,100,1206,0,OBSERVER,1
5894,3,1207,0,ATTACKER,1
5895,5,1206,0,ATTACKER,1
5896,4,1207,0,DEFENDER,1
5897,100,1207,0,OBSERVER,1
5898,6,1206,0,DEFENDER,1
5899,5,1207,0,ATTACKER,1
5900,6,1207,0,DEFENDER,1
5901,3,1208,0,ATTACKER,1
5902,4,1208,0,DEFENDER,1
5903,100,1208,0,OBSERVER,1
5904,5,1208,0,ATTACKER,1
5905,6,1208,0,DEFENDER,1
5906,3,1209,0,ATTACKER,1
5907,3,1210,0,ATTACKER,1
5908,3,1211,0,ATTACKER,1
5909,3,1212,0,ATTACKER,1
5910,3,1213,0,ATTACKER,1
5911,4,1209,0,DEFENDER,1
5912,4,1210,0,DEFENDER,1
5913,4,1211,0,DEFENDER,1
5914,4,1212,0,DEFENDER,1
5915,4,1213,0,DEFENDER,1
5916,100,1210,0,OBSERVER,1
5917,100,1209,0,OBSERVER,1
5918,100,1211,0,OBSERVER,1
5919,100,1212,0,OBSERVER,1
5920,100,1213,0,OBSERVER,1
5921,5,1210,0,ATTACKER,1
5922,5,1209,0,ATTACKER,1
5923,5,1213,0,ATTACKER,1
5924,5,1212,0,ATTACKER,1
5925,5,1211,0,ATTACKER,1
5926,6,1212,0,DEFENDER,1
5927,6,1209,0,DEFENDER,1
5928,6,1213,0,DEFENDER,1
5929,6,1210,0,DEFENDER,1
5930,6,1211,0,DEFENDER,1
5931,3,1214,0,ATTACKER,1
5932,4,1214,0,DEFENDER,1
5933,3,1216,0,ATTACKER,1
5934,3,1215,0,ATTACKER,1
5935,3,1217,0,ATTACKER,1
5936,3,1218,0,ATTACKER,1
5937,100,1214,0,OBSERVER,1
5938,4,1215,0,DEFENDER,1
5939,4,1216,0,DEFENDER,1
5940,4,1217,0,DEFENDER,1
5941,4,1218,0,DEFENDER,1
5942,100,1215,0,OBSERVER,1
5943,100,1217,0,OBSERVER,1
5944,100,1216,0,OBSERVER,1
5945,100,1218,0,OBSERVER,1
5946,5,1214,0,ATTACKER,1
5947,5,1215,0,ATTACKER,1
5948,5,1216,0,ATTACKER,1
5949,5,1217,0,ATTACKER,1
5950,5,1218,0,ATTACKER,1
5951,6,1214,0,DEFENDER,1
5952,6,1216,0,DEFENDER,1
5953,6,1215,0,DEFENDER,1
5954,6,1217,0,DEFENDER,1
5955,6,1218,0,DEFENDER,1
5956,3,1219,0,ATTACKER,1
5957,4,1219,0,DEFENDER,1
5958,100,1219,0,OBSERVER,1
5959,5,1219,0,ATTACKER,1
5960,6,1219,0,DEFENDER,1
5961,3,1220,0,ATTACKER,1
5962,4,1220,0,DEFENDER,1
5963,100,1220,0,OBSERVER,1
5964,3,1221,0,ATTACKER,1
5965,4,1221,0,DEFENDER,1
5966,100,1221,0,OBSERVER,1
5967,5,1220,0,ATTACKER,1
5968,3,1222,0,ATTACKER,1
5969,4,1222,0,DEFENDER,1
5970,100,1222,0,OBSERVER,1
5971,5,1221,0,ATTACKER,1
5972,6,1220,0,DEFENDER,1
5973,6,1221,0,DEFENDER,1
5974,5,1222,0,ATTACKER,1
5975,6,1222,0,DEFENDER,1
5976,3,1223,0,ATTACKER,1
5977,4,1223,0,DEFENDER,1
5978,100,1223,0,OBSERVER,1
5979,5,1223,0,ATTACKER,1
5980,6,1223,0,DEFENDER,1
5981,3,1224,0,ATTACKER,1
5982,4,1224,0,DEFENDER,1
5983,100,1224,0,OBSERVER,1
5984,3,1225,0,ATTACKER,1
5985,4,1225,0,DEFENDER,1
5986,100,1225,0,OBSERVER,1
5987,5,1224,0,ATTACKER,1
5988,6,1224,0,DEFENDER,1
5989,3,1226,0,ATTACKER,1
5990,4,1226,0,DEFENDER,1
5991,100,1226,0,OBSERVER,1
5992,5,1225,0,ATTACKER,1
5993,6,1225,0,DEFENDER,1
5994,5,1226,0,ATTACKER,1
5995,6,1226,0,DEFENDER,1
5996,3,1227,0,ATTACKER,1
5997,4,1227,0,DEFENDER,1
5998,100,1227,0,OBSERVER,1
5999,5,1227,0,ATTACKER,1
6000,6,1227,0,DEFENDER,1
6001,3,1228,0,ATTACKER,1
6002,3,1232,0,ATTACKER,1
6003,3,1229,0,ATTACKER,1
6004,3,1231,0,ATTACKER,1
6005,3,1230,0,ATTACKER,1
6006,4,1228,0,DEFENDER,1
6007,4,1230,0,DEFENDER,1
6008,4,1232,0,DEFENDER,1
6009,4,1231,0,DEFENDER,1
6010,4,1229,0,DEFENDER,1
6011,100,1228,0,OBSERVER,1
6012,100,1232,0,OBSERVER,1
6013,100,1231,0,OBSERVER,1
6014,100,1230,0,OBSERVER,1
6015,100,1229,0,OBSERVER,1
6016,5,1232,0,ATTACKER,1
6017,5,1230,0,ATTACKER,1
6018,5,1228,0,ATTACKER,1
6019,5,1231,0,ATTACKER,1
6020,5,1229,0,ATTACKER,1
6021,6,1228,0,DEFENDER,1
6022,6,1230,1,DEFENDER,1
6023,6,1232,1,DEFENDER,1
6024,6,1229,2,DEFENDER,1
6025,6,1231,0,DEFENDER,1
6026,3,1233,0,ATTACKER,1
6027,4,1233,0,DEFENDER,1
6028,100,1233,0,OBSERVER,1
