ID,User_ID,Game_ID,Points,Role,Active
-1,-1,-1,0,ATTACKER,1
3,3,-1,0,ATTACKER,1
4,4,-1,0,ATTACKER,1
100,3,100,0,ATTACKER,1
101,4,100,0,DEFENDER,1
102,101,100,0,OBSERVER,1
103,3,101,0,ATTACKER,1
104,4,101,0,DEFENDER,1
105,101,101,0,ATTACKER,1
106,3,102,0,ATTACKER,1
107,4,102,0,DEFENDER,1
108,101,102,0,OBSERVER,1
109,3,103,0,ATTACKER,1
110,4,103,0,DEFENDER,1
111,101,103,0,OBSERVER,1
112,3,104,0,ATTACKER,1
113,4,104,0,DEFENDER,1
114,101,104,0,OBSERVER,1
115,3,105,0,ATTACKER,1
116,4,105,0,DEFENDER,1
117,101,105,0,OBSERVER,1
118,102,105,0,ATTACKER,1
119,3,106,0,ATTACKER,1
120,4,106,0,DEFENDER,1
121,101,106,0,OBSERVER,1
122,103,106,0,ATTACKER,1
123,3,107,0,ATTACKER,1
124,4,107,0,DEFENDER,1
125,101,107,0,OBSERVER,1
126,104,107,0,ATTACKER,1
127,3,108,0,ATTACKER,1
128,4,108,0,DEFENDER,1
129,101,108,0,OBSERVER,1
130,105,108,0,ATTACKER,1
131,3,109,0,ATTACKER,1
132,4,109,0,DEFENDER,1
133,101,109,0,OBSERVER,1
134,106,109,0,ATTACKER,1
135,3,110,0,ATTACKER,1
136,4,110,0,DEFENDER,1
137,101,110,0,OBSERVER,1
138,102,110,0,ATTACKER,1
139,3,111,0,ATTACKER,1
140,4,111,0,DEFENDER,1
141,101,111,0,OBSERVER,1
142,103,111,0,ATTACKER,1
143,3,112,0,ATTACKER,1
144,4,112,0,DEFENDER,1
145,101,112,0,OBSERVER,1
146,104,112,0,ATTACKER,1
147,3,113,0,ATTACKER,1
148,4,113,0,DEFENDER,1
149,101,113,0,OBSERVER,1
150,105,113,0,ATTACKER,1
151,3,114,0,ATTACKER,1
152,4,114,0,DEFENDER,1
153,101,114,0,OBSERVER,1
154,106,114,0,ATTACKER,1
155,3,115,0,ATTACKER,1
156,4,115,0,DEFENDER,1
157,101,115,0,OBSERVER,1
158,102,115,0,DEFENDER,1
159,3,116,0,ATTACKER,1
160,4,116,0,DEFENDER,1
161,101,116,0,OBSERVER,1
162,103,116,0,DEFENDER,1
163,3,117,0,ATTACKER,1
164,4,117,0,DEFENDER,1
